objectid,identifier,occurrence_date,day_of_week,occurrence_month,occurrence_day,occurrence_year,occurrence_hour,compstat_month,compstat_day,compstat_year,offense,offense_classification,sector,precinct,borough,jurisdiction,xcoordinate,ycoordinate,location_1_zip,location_1_city,location_1_state,location_1_address,serialid
802670,5fcb822f,2014-03-21T12:00:00+00:00,Friday,Mar,21,2014,12,12,18,2014,GRAND LARCENY,FELONY,C,18,MANHATTAN,N.Y. POLICE DEPT,992114,216885,,,,,802670
800185,7af75686,2012-09-30T02:00:00+00:00,Sunday,Sep,30,2012,2,9,30,2012,FELONY ASSAULT,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1017622,211850,,,,,800185
801770,41192c23,2014-03-21T08:00:00+00:00,Friday,Mar,21,2014,8,8,25,2014,BURGLARY,FELONY,Q,73,BROOKLYN,N.Y. POLICE DEPT,1011109,178777,,,,,801770
800187,80e77acb,2012-09-30T02:00:00+00:00,Sunday,Sep,30,2012,2,9,30,2012,BURGLARY,FELONY,H,49,BRONX,N.Y. POLICE DEPT,1021609,254624,,,,,800187
799031,4d9a1407,2011-11-29T14:00:00+00:00,Tuesday,Nov,29,2011,14,11,30,2011,BURGLARY,FELONY,F,83,BROOKLYN,N.Y. POLICE DEPT,1003267,194051,,,,,799031
800188,f0a32fd5,2014-11-12T21:30:00+00:00,Wednesday,Nov,12,2014,21,11,12,2014,ROBBERY,FELONY,J,113,QUEENS,N.Y. POLICE DEPT,1053822,191936,,,,,800188
801773,abea9982,2014-03-21T08:00:00+00:00,Friday,Mar,21,2014,8,3,21,2014,FELONY ASSAULT,FELONY,K,113,QUEENS,N.Y. POLICE DEPT,1039378,188619,,,,,801773
802676,2ae35084,2014-03-21T12:27:00+00:00,Friday,Mar,21,2014,12,3,21,2014,BURGLARY,FELONY,F,62,BROOKLYN,N.Y. POLICE DEPT,987870,164135,,,,,802676
801774,a277d7fe,2014-03-21T08:00:00+00:00,Friday,Mar,21,2014,8,3,21,2014,BURGLARY,FELONY,H,114,QUEENS,N.Y. POLICE DEPT,1009017,222644,,,,,801774
800191,b7035505,2014-11-12T21:50:00+00:00,Wednesday,Nov,12,2014,21,11,12,2014,ROBBERY,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1040003,183575,,,,,800191
799036,b380340e,2011-11-29T14:10:00+00:00,Tuesday,Nov,29,2011,14,11,29,2011,GRAND LARCENY,FELONY,I,46,BRONX,N.Y. POLICE DEPT,1007459,248688,,,,,799036
802679,29974c64,2014-03-21T12:30:00+00:00,Friday,Mar,21,2014,12,3,21,2014,GRAND LARCENY,FELONY,J,43,BRONX,N.Y. POLICE DEPT,1022678,243888,,,,,802679
799039,417ff6da,2011-11-29T14:26:00+00:00,Tuesday,Nov,29,2011,14,11,29,2011,BURGLARY,FELONY,B,25,MANHATTAN,N.Y. POLICE DEPT,1002194,231675,,,,,799039
799045,712e2dad,2014-03-19T14:00:00+00:00,Wednesday,Mar,19,2014,14,3,19,2014,FELONY ASSAULT,FELONY,K,45,BRONX,N.Y. POLICE DEPT,1025557,244075,,,,,799045
801785,3973b6fe,2012-01-18T22:00:00+00:00,Wednesday,Jan,18,2012,22,1,23,2012,GRAND LARCENY,FELONY,D,33,MANHATTAN,N.Y. POLICE DEPT,1000336,246460,,,,,801785
799047,4bf60d10,2014-03-19T14:15:00+00:00,Wednesday,Mar,19,2014,14,3,20,2014,BURGLARY,FELONY,P,67,BROOKLYN,N.Y. POLICE DEPT,1008475,177274,,,,,799047
801787,3f11265d,2012-01-18T22:30:00+00:00,Wednesday,Jan,18,2012,22,1,18,2012,ROBBERY,FELONY,K,67,BROOKLYN,N.Y. POLICE DEPT,1005085,174187,,,,,801787
799049,6a083d95,2014-03-19T14:15:00+00:00,Wednesday,Mar,19,2014,14,3,19,2014,FELONY ASSAULT,FELONY,F,46,BRONX,N.Y. POLICE DEPT,1010491,249156,,,,,799049
801789,7fa96836,2012-01-18T22:30:00+00:00,Wednesday,Jan,18,2012,22,1,19,2012,GRAND LARCENY,FELONY,M,109,QUEENS,N.Y. POLICE DEPT,1028359,222608,,,,,801789
802691,4db4cc78,2012-02-22T07:15:00+00:00,Wednesday,Feb,22,2012,7,2,22,2012,ROBBERY,FELONY,G,1,MANHATTAN,N.Y. POLICE DEPT,983038,201398,,,,,802691
800205,2ef1fa7c,2014-11-12T23:35:00+00:00,Wednesday,Nov,12,2014,23,11,13,2014,GRAND LARCENY,FELONY,F,40,BRONX,N.Y. POLICE DEPT,1007162,236695,,,,,800205
799053,ce378f09,2014-03-19T14:30:00+00:00,Wednesday,Mar,19,2014,14,3,19,2014,GRAND LARCENY,FELONY,F,73,BROOKLYN,N.Y. POLICE DEPT,1006499,182539,,,,,799053
800206,66b0cd4d,2014-11-12T23:35:00+00:00,Wednesday,Nov,12,2014,23,11,12,2014,FELONY ASSAULT,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1023464,262044,,,,,800206
802695,6a55dbc5,2012-02-22T08:00:00+00:00,Wednesday,Feb,22,2012,8,4,9,2012,GRAND LARCENY,FELONY,H,63,BROOKLYN,N.Y. POLICE DEPT,1005634,171249,,,,,802695
801794,c8984a50,2012-01-18T23:00:00+00:00,Wednesday,Jan,18,2012,23,2,10,2012,GRAND LARCENY,FELONY,F,14,MANHATTAN,N.Y. POLICE DEPT,986650,212527,,,,,801794
802696,3ace4d4,2012-02-22T08:00:00+00:00,Wednesday,Feb,22,2012,8,9,12,2014,GRAND LARCENY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1018056,213074,,,,,802696
801795,304a35c1,2012-01-18T23:00:00+00:00,Wednesday,Jan,18,2012,23,1,19,2012,GRAND LARCENY,FELONY,N,32,MANHATTAN,N.Y. POLICE DEPT,1001220,239781,,,,,801795
802699,890a1cc8,2012-02-22T08:10:00+00:00,Wednesday,Feb,22,2012,8,4,3,2012,GRAND LARCENY,FELONY,D,115,QUEENS,PORT AUTHORITY,1018576,219954,,,,,802699
799059,552134ee,2014-03-19T14:50:00+00:00,Wednesday,Mar,19,2014,14,3,19,2014,FELONY ASSAULT,FELONY,C,48,BRONX,N.Y. POLICE DEPT,1012594,247853,,,,,799059
802702,8ad14528,2012-02-22T08:37:00+00:00,Wednesday,Feb,22,2012,8,2,22,2012,FELONY ASSAULT,FELONY,I,110,QUEENS,N.Y. POLICE DEPT,1020255,210816,,,,,802702
799062,30933f89,2012-01-18T08:20:00+00:00,Wednesday,Jan,18,2012,8,1,18,2012,BURGLARY,FELONY,,23,MANHATTAN,N.Y. POLICE DEPT,1001171,227550,,,,,799062
801801,6edf7cf5,2012-07-26T18:30:00+00:00,Thursday,Jul,26,2012,18,7,26,2012,ROBBERY,FELONY,P,120,STATEN ISLAND,N.Y. POLICE DEPT,945605,172174,,,,,801801
799063,e4cc032e,2012-01-18T08:30:00+00:00,Wednesday,Jan,18,2012,8,1,21,2012,BURGLARY,FELONY,K,105,QUEENS,N.Y. POLICE DEPT,1055988,203247,,,,,799063
801802,73bbd747,2012-07-26T18:30:00+00:00,Thursday,Jul,26,2012,18,7,26,2012,FELONY ASSAULT,FELONY,I,67,BROOKLYN,N.Y. POLICE DEPT,1005588,178143,,,,,801802
800213,9db331bd,2012-04-13T16:14:00+00:00,Friday,Apr,13,2012,16,4,13,2012,ROBBERY,FELONY,H,46,BRONX,N.Y. POLICE DEPT,1011391,253231,,,,,800213
799066,d0d216ce,2012-01-18T08:45:00+00:00,Wednesday,Jan,18,2012,8,1,18,2012,BURGLARY,FELONY,A,84,BROOKLYN,N.Y. POLICE DEPT,985858,190869,,,,,799066
802707,82e30496,2012-02-22T09:00:00+00:00,Wednesday,Feb,22,2012,9,2,22,2012,GRAND LARCENY,FELONY,A,79,BROOKLYN,N.Y. POLICE DEPT,1000679,186993,,,,,802707
799068,46c0534d,2012-01-18T09:00:00+00:00,Wednesday,Jan,18,2012,9,1,18,2012,BURGLARY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1016323,184947,,,,,799068
799069,e0a25d0f,2012-01-18T09:00:00+00:00,Wednesday,Jan,18,2012,9,1,18,2012,ROBBERY,FELONY,C,84,BROOKLYN,N.Y. POLICE DEPT,986205,195232,,,,,799069
802710,71bd88f7,2012-07-26T22:30:00+00:00,Thursday,Jul,26,2012,22,7,27,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,73,BROOKLYN,N.Y. POLICE DEPT,1009670,186833,,,,,802710
801808,fc15117b,2012-07-26T19:00:00+00:00,Thursday,Jul,26,2012,19,7,26,2012,BURGLARY,FELONY,D,14,MANHATTAN,N.Y. POLICE DEPT,988595,212074,,,,,801808
802711,f2addec8,2012-07-26T22:30:00+00:00,Thursday,Jul,26,2012,22,7,26,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,76,BROOKLYN,N.Y. POLICE DEPT,985377,190361,,,,,802711
801811,1000a2d8,2012-07-26T19:00:00+00:00,Thursday,Jul,26,2012,19,7,26,2012,FELONY ASSAULT,FELONY,E,49,BRONX,N.Y. HOUSING POLICE,1023179,253066,,,,,801811
802714,565fe1a0,2012-07-26T22:45:00+00:00,Thursday,Jul,26,2012,22,7,27,2012,FELONY ASSAULT,FELONY,A,71,BROOKLYN,N.Y. POLICE DEPT,995776,183138,,,,,802714
799076,952edef3,2012-01-18T09:20:00+00:00,Wednesday,Jan,18,2012,9,1,18,2012,ROBBERY,FELONY,F,45,BRONX,N.Y. POLICE DEPT,1032059,249626,,,,,799076
801814,70e9b80e,2012-07-26T19:15:00+00:00,Thursday,Jul,26,2012,19,7,26,2012,GRAND LARCENY,FELONY,H,14,MANHATTAN,N.Y. POLICE DEPT,987336,214697,,,,,801814
802717,65faab52,2012-07-26T23:00:00+00:00,Thursday,Jul,26,2012,23,7,27,2012,FELONY ASSAULT,FELONY,G,78,BROOKLYN,N.Y. POLICE DEPT,991524,185056,,,,,802717
801816,e2de6a97,2012-07-26T19:35:00+00:00,Thursday,Jul,26,2012,19,8,14,2012,GRAND LARCENY,FELONY,B,106,QUEENS,N.Y. POLICE DEPT,1027439,176836,,,,,801816
799079,55a4aae5,2012-01-18T09:30:00+00:00,Wednesday,Jan,18,2012,9,1,18,2012,GRAND LARCENY,FELONY,D,109,QUEENS,N.Y. POLICE DEPT,1033466,213857,,,,,799079
799080,2af02915,2012-01-18T09:31:00+00:00,Wednesday,Jan,18,2012,9,1,18,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,107,QUEENS,N.Y. POLICE DEPT,1043873,207926,,,,,799080
801819,b6604e72,2012-07-26T19:45:00+00:00,Thursday,Jul,26,2012,19,7,27,2012,GRAND LARCENY,FELONY,E,18,MANHATTAN,N.Y. POLICE DEPT,989202,217133,,,,,801819
800224,61aaf891,2012-04-13T17:00:00+00:00,Friday,Apr,13,2012,17,4,13,2012,GRAND LARCENY,FELONY,,7,MANHATTAN,N.Y. POLICE DEPT,986982,199698,,,,,800224
802722,7dc45f4e,2012-07-26T23:00:00+00:00,Thursday,Jul,26,2012,23,7,27,2012,GRAND LARCENY,FELONY,A,13,MANHATTAN,N.Y. POLICE DEPT,989000,206097,,,,,802722
799084,e15e60ce,2012-07-26T06:15:00+00:00,Thursday,Jul,26,2012,6,7,26,2012,GRAND LARCENY,FELONY,I,107,QUEENS,N.Y. POLICE DEPT,1042036,203608,,,,,799084
800226,4b4b82e,2012-04-13T17:00:00+00:00,Friday,Apr,13,2012,17,4,18,2012,GRAND LARCENY,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1005731,243904,,,,,800226
799086,2c7205a7,2012-07-26T06:30:00+00:00,Thursday,Jul,26,2012,6,7,26,2012,GRAND LARCENY,FELONY,F,61,BROOKLYN,N.Y. POLICE DEPT,997294,156561,,,,,799086
802726,98683631,2012-07-26T23:00:00+00:00,Thursday,Jul,26,2012,23,7,27,2012,BURGLARY,FELONY,I,40,BRONX,N.Y. HOUSING POLICE,1005147,236109,,,,,802726
802727,73d350d5,2012-07-26T23:02:00+00:00,Thursday,Jul,26,2012,23,7,27,2012,FELONY ASSAULT,FELONY,,109,QUEENS,N.Y. POLICE DEPT,1028424,219155,,,,,802727
802728,34732a05,2012-07-26T23:02:00+00:00,Thursday,Jul,26,2012,23,7,27,2012,FELONY ASSAULT,FELONY,,109,QUEENS,N.Y. POLICE DEPT,1028424,219155,,,,,802728
802729,e2c9044a,2012-09-20T04:12:00+00:00,Thursday,Sep,20,2012,4,9,20,2012,BURGLARY,FELONY,I,104,QUEENS,N.Y. POLICE DEPT,1006805,197369,,,,,802729
799091,36ee1383,2012-07-26T07:00:00+00:00,Thursday,Jul,26,2012,7,8,4,2012,GRAND LARCENY,FELONY,P,67,BROOKLYN,N.Y. POLICE DEPT,1008224,177079,,,,,799091
801829,6baa1e1c,2012-09-19T23:22:00+00:00,Wednesday,Sep,19,2012,23,9,20,2012,FELONY ASSAULT,FELONY,B,66,BROOKLYN,N.Y. POLICE DEPT,989637,165108,,,,,801829
802733,941c0bde,2012-09-20T05:00:00+00:00,Thursday,Sep,20,2012,5,9,20,2012,BURGLARY,FELONY,E,102,QUEENS,N.Y. POLICE DEPT,1023499,187062,,,,,802733
800232,86dea1c1,2011-11-29T17:30:00+00:00,Tuesday,Nov,29,2011,17,11,29,2011,GRAND LARCENY,FELONY,C,103,QUEENS,N.Y. POLICE DEPT,1044186,196829,,,,,800232
801832,6358d0b2,2012-09-19T23:40:00+00:00,Wednesday,Sep,19,2012,23,9,20,2012,ROBBERY,FELONY,G,101,QUEENS,N.Y. POLICE DEPT,1043650,154675,,,,,801832
801833,bfe57456,2012-09-19T23:40:00+00:00,Wednesday,Sep,19,2012,23,9,20,2012,FELONY ASSAULT,FELONY,G,68,BROOKLYN,N.Y. POLICE DEPT,975428,165783,,,,,801833
801834,5218c2ad,2012-09-19T23:45:00+00:00,Wednesday,Sep,19,2012,23,9,20,2012,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,992978,154890,,,,,801834
802738,3eba45e6,2012-09-20T06:05:00+00:00,Thursday,Sep,20,2012,6,9,20,2012,GRAND LARCENY,FELONY,G,14,MANHATTAN,N.Y. POLICE DEPT,986128,213441,,,,,802738
800235,8ffb39c6,2011-11-29T17:30:00+00:00,Tuesday,Nov,29,2011,17,11,30,2011,FELONY ASSAULT,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1021017,258007,,,,,800235
800236,7001b5b7,2011-11-29T17:30:00+00:00,Tuesday,Nov,29,2011,17,11,29,2011,FELONY ASSAULT,FELONY,I,47,BRONX,N.Y. POLICE DEPT,1024375,268006,,,,,800236
801838,1cd12dbb,2012-09-20T00:01:00+00:00,Thursday,Sep,20,2012,0,5,13,2013,RAPE,FELONY,A,88,BROOKLYN,N.Y. POLICE DEPT,995188,190691,,,,,801838
800237,251e9117,2011-11-29T17:47:00+00:00,Tuesday,Nov,29,2011,17,11,29,2011,GRAND LARCENY,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1006964,245292,,,,,800237
799104,59814b0a,2012-09-19T11:00:00+00:00,Wednesday,Sep,19,2012,11,9,20,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,T,109,QUEENS,N.Y. POLICE DEPT,1039357,223083,,,,,799104
802743,21201a49,2012-09-20T06:45:00+00:00,Thursday,Sep,20,2012,6,9,20,2012,ROBBERY,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1020425,258563,,,,,802743
799107,ee7813cc,2012-09-19T11:30:00+00:00,Wednesday,Sep,19,2012,11,9,19,2012,BURGLARY,FELONY,H,77,BROOKLYN,N.Y. POLICE DEPT,1000913,185404,,,,,799107
802746,78819106,2012-09-20T07:30:00+00:00,Thursday,Sep,20,2012,7,9,21,2012,GRAND LARCENY,FELONY,B,61,BROOKLYN,N.Y. POLICE DEPT,1000843,152019,,,,,802746
802747,95642aa7,2012-09-20T07:30:00+00:00,Thursday,Sep,20,2012,7,9,20,2012,BURGLARY,FELONY,F,101,QUEENS,N.Y. POLICE DEPT,1048156,156784,,,,,802747
801845,8298e15d,2012-12-11T19:00:00+00:00,Tuesday,Dec,11,2012,19,12,12,2012,GRAND LARCENY,FELONY,F,62,BROOKLYN,N.Y. POLICE DEPT,984226,159952,,,,,801845
800242,34b2edab,2011-11-29T18:30:00+00:00,Tuesday,Nov,29,2011,18,11,29,2011,FELONY ASSAULT,FELONY,J,106,QUEENS,N.Y. POLICE DEPT,1036285,184470,,,,,800242
801847,999837a1,2012-12-11T19:00:00+00:00,Tuesday,Dec,11,2012,19,12,12,2012,GRAND LARCENY,FELONY,,63,BROOKLYN,N.Y. POLICE DEPT,1006189,161784,,,,,801847
800243,447820d2,2011-11-29T18:30:00+00:00,Tuesday,Nov,29,2011,18,12,3,2011,ROBBERY,FELONY,B,75,BROOKLYN,N.Y. POLICE DEPT,1017950,187719,,,,,800243
800244,346d9b7d,2011-11-29T18:30:00+00:00,Tuesday,Nov,29,2011,18,11,29,2011,ROBBERY,FELONY,G,90,BROOKLYN,N.Y. POLICE DEPT,999801,195007,,,,,800244
799113,8.61E+36,2012-09-19T12:00:00+00:00,Wednesday,Sep,19,2012,12,1,29,2013,GRAND LARCENY,FELONY,D,73,BROOKLYN,N.Y. POLICE DEPT,1007944,186000,,,,,799113
802754,840565de,2012-12-11T22:05:00+00:00,Tuesday,Dec,11,2012,22,12,11,2012,FELONY ASSAULT,FELONY,C,48,BRONX,N.Y. POLICE DEPT,1012336,248794,,,,,802754
801852,ecc4db4c,2012-12-11T19:00:00+00:00,Tuesday,Dec,11,2012,19,12,12,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,K,111,QUEENS,N.Y. POLICE DEPT,1056992,221269,,,,,801852
799115,6e8ad998,2012-09-19T12:00:00+00:00,Wednesday,Sep,19,2012,12,10,7,2012,GRAND LARCENY,FELONY,A,104,QUEENS,N.Y. POLICE DEPT,1012684,192728,,,,,799115
801853,de8587f5,2012-12-11T19:00:00+00:00,Tuesday,Dec,11,2012,19,12,11,2012,ROBBERY,FELONY,A,40,BRONX,N.Y. POLICE DEPT,1006853,233369,,,,,801853
800247,9b0d1526,2011-11-29T18:30:00+00:00,Tuesday,Nov,29,2011,18,12,1,2011,GRAND LARCENY,FELONY,I,109,QUEENS,N.Y. POLICE DEPT,1032084,216954,,,,,800247
799117,f9e8c57c,2012-09-19T12:00:00+00:00,Wednesday,Sep,19,2012,12,9,24,2012,GRAND LARCENY,FELONY,G,14,MANHATTAN,N.Y. POLICE DEPT,986175,214456,,,,,799117
802758,e291c1f0,2012-12-11T22:15:00+00:00,Tuesday,Dec,11,2012,22,12,12,2012,GRAND LARCENY,FELONY,H,1,MANHATTAN,N.Y. TRANSIT POLICE,983133,203600,,,,,802758
799120,ea5c0935,2012-09-19T12:00:00+00:00,Wednesday,Sep,19,2012,12,10,11,2012,GRAND LARCENY,FELONY,M,19,MANHATTAN,N.Y. POLICE DEPT,998455,224929,,,,,799120
799121,c45c475b,2012-09-19T12:00:00+00:00,Wednesday,Sep,19,2012,12,9,19,2012,ROBBERY,FELONY,,42,BRONX,N.Y. POLICE DEPT,1011854,242120,,,,,799121
801859,f0eca258,2012-12-11T19:15:00+00:00,Tuesday,Dec,11,2012,19,12,12,2012,FELONY ASSAULT,FELONY,M,120,STATEN ISLAND,N.Y. HOUSING POLICE,951457,170458,,,,,801859
802763,c3a51f0e,2012-12-11T22:45:00+00:00,Tuesday,Dec,11,2012,22,12,11,2012,ROBBERY,FELONY,A,48,BRONX,N.Y. POLICE DEPT,1015560,251320,,,,,802763
800251,f2f17cae,2014-03-19T19:53:00+00:00,Wednesday,Mar,19,2014,19,3,19,2014,GRAND LARCENY,FELONY,E,14,MANHATTAN,N.Y. POLICE DEPT,988050,214940,,,,,800251
799126,71368077,2012-12-11T07:45:00+00:00,Tuesday,Dec,11,2012,7,12,11,2012,BURGLARY,FELONY,B,114,QUEENS,N.Y. POLICE DEPT,1010172,220352,,,,,799126
802767,5f3e844f,2012-12-11T23:00:00+00:00,Tuesday,Dec,11,2012,23,12,11,2012,ROBBERY,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1020530,241813,,,,,802767
801864,7bba3d88,2011-11-10T12:45:00+00:00,Thursday,Nov,10,2011,12,11,10,2011,ROBBERY,FELONY,B,72,BROOKLYN,N.Y. POLICE DEPT,986974,181395,,,,,801864
800254,c44cb0ba,2014-03-19T20:00:00+00:00,Wednesday,Mar,19,2014,20,3,19,2014,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1014409,183087,,,,,800254
799130,60878718,2012-12-11T08:00:00+00:00,Tuesday,Dec,11,2012,8,12,11,2012,BURGLARY,FELONY,D,104,QUEENS,N.Y. POLICE DEPT,1011598,196542,,,,,799130
800255,9ee9fad2,2014-03-19T20:00:00+00:00,Wednesday,Mar,19,2014,20,3,20,2014,GRAND LARCENY,FELONY,D,75,BROOKLYN,N.Y. POLICE DEPT,1019478,189846,,,,,800255
801868,8e14ca0f,2011-11-10T13:00:00+00:00,Thursday,Nov,10,2011,13,11,17,2011,GRAND LARCENY,FELONY,B,100,QUEENS,N.Y. POLICE DEPT,1038550,154059,,,,,801868
801869,992c914e,2011-11-10T13:00:00+00:00,Thursday,Nov,10,2011,13,11,14,2011,ROBBERY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961172,162476,,,,,801869
800257,e490b373,2014-03-19T20:00:00+00:00,Wednesday,Mar,19,2014,20,3,19,2014,ROBBERY,FELONY,J,90,BROOKLYN,N.Y. POLICE DEPT,1002139,196502,,,,,800257
799134,bc1759cb,2012-12-11T08:10:00+00:00,Tuesday,Dec,11,2012,8,12,11,2012,BURGLARY,FELONY,C,77,BROOKLYN,N.Y. POLICE DEPT,994526,187009,,,,,799134
800258,43c5e368,2014-03-19T20:00:00+00:00,Wednesday,Mar,19,2014,20,3,19,2014,GRAND LARCENY,FELONY,C,7,MANHATTAN,N.Y. POLICE DEPT,987418,201134,,,,,800258
801872,66a9d741,2011-11-10T13:00:00+00:00,Thursday,Nov,10,2011,13,11,10,2011,BURGLARY,FELONY,,105,QUEENS,N.Y. POLICE DEPT,1055623,193936,,,,,801872
800259,7280344,2014-03-19T20:00:00+00:00,Wednesday,Mar,19,2014,20,3,20,2014,GRAND LARCENY,FELONY,E,9,MANHATTAN,N.Y. POLICE DEPT,986081,204353,,,,,800259
802778,7f39080f,2011-11-10T16:00:00+00:00,Thursday,Nov,10,2011,16,11,14,2011,GRAND LARCENY,FELONY,M,52,BRONX,N.Y. POLICE DEPT,1018862,257382,,,,,802778
800260,35cc0ad1,2014-03-19T20:00:00+00:00,Wednesday,Mar,19,2014,20,3,19,2014,ROBBERY,FELONY,H,42,BRONX,N.Y. POLICE DEPT,1011163,240416,,,,,800260
801875,ee3d1f47,2011-11-10T13:00:00+00:00,Thursday,Nov,10,2011,13,11,23,2011,GRAND LARCENY,FELONY,D,20,MANHATTAN,N.Y. POLICE DEPT,988052,223022,,,,,801875
799139,1329bfd1,2012-12-11T09:00:00+00:00,Tuesday,Dec,11,2012,9,12,11,2012,FELONY ASSAULT,FELONY,F,60,BROOKLYN,N.Y. HOUSING POLICE,987061,148773,,,,,799139
801876,62aa6147,2011-11-10T13:00:00+00:00,Thursday,Nov,10,2011,13,11,14,2011,GRAND LARCENY,FELONY,C,30,MANHATTAN,N.Y. POLICE DEPT,997308,239826,,,,,801876
799140,512052b1,2012-12-11T09:00:00+00:00,Tuesday,Dec,11,2012,9,12,11,2012,BURGLARY,FELONY,M,120,STATEN ISLAND,N.Y. POLICE DEPT,950543,170917,,,,,799140
801877,53493664,2011-11-10T13:00:00+00:00,Thursday,Nov,10,2011,13,11,10,2011,ROBBERY,FELONY,,42,BRONX,N.Y. POLICE DEPT,1013947,242541,,,,,801877
799141,2fb55868,2012-12-11T09:00:00+00:00,Tuesday,Dec,11,2012,9,12,12,2012,GRAND LARCENY,FELONY,N,75,BROOKLYN,N.Y. POLICE DEPT,1016506,176978,,,,,799141
801878,6a8a146e,2011-11-10T13:15:00+00:00,Thursday,Nov,10,2011,13,11,12,2011,BURGLARY,FELONY,Q,109,QUEENS,N.Y. POLICE DEPT,1027249,222982,,,,,801878
799142,fa50e7a0,2012-12-11T09:00:00+00:00,Tuesday,Dec,11,2012,9,12,13,2012,BURGLARY,FELONY,K,75,BROOKLYN,N.Y. HOUSING POLICE,1017783,179914,,,,,799142
801879,9d6e407,2011-11-10T13:18:00+00:00,Thursday,Nov,10,2011,13,11,10,2011,ROBBERY,FELONY,H,67,BROOKLYN,N.Y. POLICE DEPT,1001081,177564,,,,,801879
800265,deb368e,2014-03-19T20:30:00+00:00,Wednesday,Mar,19,2014,20,3,20,2014,GRAND LARCENY,FELONY,C,68,BROOKLYN,N.Y. POLICE DEPT,984853,167380,,,,,800265
800266,954223ec,2014-03-19T20:30:00+00:00,Wednesday,Mar,19,2014,20,3,20,2014,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,71,BROOKLYN,N.Y. POLICE DEPT,995628,181599,,,,,800266
800267,4e7d9e1a,2014-03-19T20:30:00+00:00,Wednesday,Mar,19,2014,20,3,20,2014,GRAND LARCENY,FELONY,H,14,MANHATTAN,N.Y. POLICE DEPT,986947,215849,,,,,800267
799146,15941018,2011-10-28T20:30:00+00:00,Friday,Oct,28,2011,20,11,2,2011,GRAND LARCENY,FELONY,H,13,MANHATTAN,N.Y. POLICE DEPT,986691,209691,,,,,799146
801883,3dcdb306,2013-05-27T22:05:00+00:00,Monday,May,27,2013,22,5,27,2013,ROBBERY,FELONY,G,76,BROOKLYN,N.Y. POLICE DEPT,986241,187462,,,,,801883
802788,5b032c7f,2011-11-10T17:00:00+00:00,Thursday,Nov,10,2011,17,11,11,2011,GRAND LARCENY OF MOTOR VEHICLE,FELONY,I,111,QUEENS,N.Y. POLICE DEPT,1046530,219415,,,,,802788
800269,3e9c1fae,2012-01-18T14:35:00+00:00,Wednesday,Jan,18,2012,14,2,16,2012,FELONY ASSAULT,FELONY,A,41,BRONX,N.Y. POLICE DEPT,1017933,232218,,,,,800269
801885,b913102a,2013-05-27T22:25:00+00:00,Monday,May,27,2013,22,5,27,2013,GRAND LARCENY,FELONY,A,75,BROOKLYN,N.Y. POLICE DEPT,1015392,186002,,,,,801885
802791,fc6600f4,2013-06-13T05:00:00+00:00,Thursday,Jun,13,2013,5,6,20,2013,GRAND LARCENY,FELONY,K,108,QUEENS,N.Y. POLICE DEPT,1013972,209766,,,,,802791
799151,b3554c7f,2011-10-28T20:58:00+00:00,Friday,Oct,28,2011,20,10,28,2011,ROBBERY,FELONY,C,69,BROOKLYN,N.Y. POLICE DEPT,1011555,170489,,,,,799151
802793,1.77E+48,2013-06-13T05:30:00+00:00,Thursday,Jun,13,2013,5,6,16,2013,FELONY ASSAULT,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1013103,250303,,,,,802793
799153,bbe4b24,2011-10-28T21:00:00+00:00,Friday,Oct,28,2011,21,10,28,2011,ROBBERY,FELONY,H,66,BROOKLYN,N.Y. POLICE DEPT,983023,171347,,,,,799153
800274,7ee77243,2012-01-18T15:00:00+00:00,Wednesday,Jan,18,2012,15,1,19,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,62,BROOKLYN,N.Y. POLICE DEPT,985861,158669,,,,,800274
801890,2899f406,2013-05-27T22:45:00+00:00,Monday,May,27,2013,22,5,27,2013,FELONY ASSAULT,FELONY,H,41,BRONX,N.Y. POLICE DEPT,1014791,239916,,,,,801890
800276,a0d89cfe,2012-01-18T15:00:00+00:00,Wednesday,Jan,18,2012,15,1,18,2012,FELONY ASSAULT,FELONY,B,114,QUEENS,N.Y. POLICE DEPT,1013891,220009,,,,,800276
